ds,y_hat,y
2015-01-03 16:00:00,14191.317,14958.0
2015-01-03 17:00:00,14409.925,15088.0
2015-01-03 18:00:00,15277.893,15588.0
2015-01-03 19:00:00,15693.59,15414.0
2015-01-03 20:00:00,15540.742,15125.0
2015-01-03 21:00:00,15392.198,14763.0
2015-01-03 22:00:00,15134.969,14251.0
2015-01-03 23:00:00,14720.985,13740.0
2015-01-04 00:00:00,14097.564,13009.0
2015-01-04 01:00:00,13507.453,12538.0
2015-01-04 02:00:00,13160.97,12206.0
2015-01-04 03:00:00,12988.499,11931.0
2015-01-04 04:00:00,12922.647,11785.0
2015-01-04 05:00:00,12965.607,11704.0
2015-01-04 06:00:00,13088.28,11915.0
2015-01-04 07:00:00,13324.402,12134.0
2015-01-04 08:00:00,13775.403,12563.0
2015-01-04 09:00:00,14357.639,12990.0
2015-01-04 10:00:00,14743.009,13283.0
2015-01-04 11:00:00,14732.815,13452.0
2015-01-04 12:00:00,14677.715,13570.0
2015-01-04 13:00:00,14569.372,13806.0
2015-01-04 14:00:00,14366.907,13886.0
2015-01-04 15:00:00,14217.042,13913.0
2015-01-04 16:00:00,14202.612,14025.0
2015-01-04 17:00:00,14539.547,14472.0
2015-01-04 18:00:00,15579.255,15476.0
2015-01-04 19:00:00,16042.742,16027.0
2015-01-04 20:00:00,15974.777,15970.0
2015-01-04 21:00:00,15967.511,15920.0
2015-01-04 22:00:00,15631.228,15562.0
2015-01-04 23:00:00,15035.997,15100.0
2015-01-05 00:00:00,14541.641,14746.0
2015-01-05 01:00:00,14077.404,14467.0
2015-01-05 02:00:00,13853.225,14362.0
2015-01-05 03:00:00,13812.928,14551.0
2015-01-05 04:00:00,13873.062,14724.0
2015-01-05 05:00:00,14202.806,15295.0
2015-01-05 06:00:00,14961.34,16400.0
2015-01-05 07:00:00,16294.343,18034.0
2015-01-05 08:00:00,17138.854,19031.0
2015-01-05 09:00:00,17258.582,19120.0
2015-01-05 10:00:00,17269.67,19038.0
2015-01-05 11:00:00,17217.727,18936.0
2015-01-05 12:00:00,17037.48,18840.0
2015-01-05 13:00:00,16851.73,18546.0
2015-01-05 14:00:00,16671.533,18317.0
2015-01-05 15:00:00,16446.568,18149.0
2015-01-05 16:00:00,16296.003,18176.0
2015-01-05 17:00:00,16508.98,18576.0
2015-01-05 18:00:00,17358.006,19702.0
2015-01-05 19:00:00,17847.623,20225.0
2015-01-05 20:00:00,17765.744,20189.0
2015-01-05 21:00:00,17667.297,19953.0
2015-01-05 22:00:00,17251.264,19329.0
2015-01-05 23:00:00,16462.018,18736.0
2015-01-06 00:00:00,15613.496,17962.0
2015-01-06 01:00:00,14927.313,17575.0
2015-01-06 02:00:00,14558.503,17239.0
2015-01-06 03:00:00,14399.602,17119.0
2015-01-06 04:00:00,14402.266,17084.0
2015-01-06 05:00:00,14662.169,17277.0
2015-01-06 06:00:00,15419.75,17979.0
2015-01-06 07:00:00,16732.338,18997.0
2015-01-06 08:00:00,17580.467,19617.0
2015-01-06 09:00:00,17646.902,19528.0
2015-01-06 10:00:00,17620.873,19206.0
2015-01-06 11:00:00,17532.398,18935.0
2015-01-06 12:00:00,17329.215,18639.0
2015-01-06 13:00:00,17147.016,18542.0
2015-01-06 14:00:00,16993.84,18355.0
2015-01-06 15:00:00,16784.547,18112.0
2015-01-06 16:00:00,16633.021,17979.0
2015-01-06 17:00:00,16825.158,18429.0
2015-01-06 18:00:00,17668.125,19476.0
2015-01-06 19:00:00,18133.46,20085.0
2015-01-06 20:00:00,18002.637,20061.0
2015-01-06 21:00:00,17832.07,19860.0
2015-01-06 22:00:00,17561.607,19425.0
2015-01-06 23:00:00,16749.973,18629.0
2015-01-07 00:00:00,15762.1045,17955.0
2015-01-07 01:00:00,15097.811,17370.0
2015-01-07 02:00:00,14748.535,17033.0
2015-01-07 03:00:00,14596.245,17025.0
2015-01-07 04:00:00,14612.446,17131.0
2015-01-07 05:00:00,14858.332,17485.0
2015-01-07 06:00:00,15617.24,18365.0
2015-01-07 07:00:00,16920.645,19588.0
2015-01-07 08:00:00,17718.363,20596.0
2015-01-07 09:00:00,17747.08,20716.0
2015-01-07 10:00:00,17697.348,20663.0
2015-01-07 11:00:00,17582.28,20654.0
2015-01-07 12:00:00,17352.08,20526.0
2015-01-07 13:00:00,17138.047,20447.0
2015-01-07 14:00:00,16950.107,20401.0
2015-01-07 15:00:00,16734.662,20312.0
2015-01-07 16:00:00,16581.428,20421.0
2015-01-07 17:00:00,16758.38,20998.0
2015-01-07 18:00:00,17538.234,22085.0
2015-01-07 19:00:00,18057.94,22778.0
2015-01-07 20:00:00,17956.793,22816.0
2015-01-07 21:00:00,17889.59,22903.0
2015-01-07 22:00:00,17573.857,22565.0
2015-01-07 23:00:00,16762.287,21803.0
2015-01-08 00:00:00,15925.753,21300.0
2015-01-08 01:00:00,15309.097,20972.0
2015-01-08 02:00:00,14994.692,20927.0
2015-01-08 03:00:00,14879.525,20965.0
2015-01-08 04:00:00,14912.068,21022.0
2015-01-08 05:00:00,15184.417,21435.0
2015-01-08 06:00:00,15966.443,22182.0
2015-01-08 07:00:00,17308.035,23056.0
2015-01-08 08:00:00,18144.871,23657.0
2015-01-08 09:00:00,18111.705,23578.0
2015-01-08 10:00:00,17982.898,23211.0
2015-01-08 11:00:00,17820.367,22815.0
2015-01-08 12:00:00,17504.379,22398.0
2015-01-08 13:00:00,17201.082,22080.0
2015-01-08 14:00:00,16958.438,21691.0
2015-01-08 15:00:00,16699.94,21296.0
2015-01-08 16:00:00,16539.082,21091.0
2015-01-08 17:00:00,16694.707,21302.0
2015-01-08 18:00:00,17423.566,22057.0
2015-01-08 19:00:00,17956.127,22450.0
2015-01-08 20:00:00,17938.637,22200.0
2015-01-08 21:00:00,17866.037,21775.0
2015-01-08 22:00:00,17519.414,21186.0
2015-01-08 23:00:00,16756.174,20314.0
2015-01-09 00:00:00,15910.074,19543.0
2015-01-09 01:00:00,15318.812,18572.0
2015-01-09 02:00:00,15021.155,18190.0
2015-01-09 03:00:00,14923.132,18055.0
2015-01-09 04:00:00,14953.622,17991.0
2015-01-09 05:00:00,15228.858,18175.0
2015-01-09 06:00:00,15988.01,18717.0
2015-01-09 07:00:00,17253.562,19805.0
2015-01-09 08:00:00,18103.904,20551.0
2015-01-09 09:00:00,18091.205,20511.0
2015-01-09 10:00:00,17932.281,20368.0
2015-01-09 11:00:00,17737.402,20062.0
2015-01-09 12:00:00,17358.678,19744.0
2015-01-09 13:00:00,16970.492,19498.0
2015-01-09 14:00:00,16666.24,19262.0
2015-01-09 15:00:00,16349.27,18980.0
2015-01-09 16:00:00,16140.306,18835.0
2015-01-09 17:00:00,16246.02,19084.0
2015-01-09 18:00:00,16874.832,20103.0
2015-01-09 19:00:00,17434.42,20727.0
2015-01-09 20:00:00,17409.098,20663.0
2015-01-09 21:00:00,17209.988,20643.0
2015-01-09 22:00:00,16895.91,20326.0
2015-01-09 23:00:00,16259.092,19803.0
2015-01-10 00:00:00,15370.826,19211.0
2015-01-10 01:00:00,14721.536,18944.0
2015-01-10 02:00:00,14362.631,18807.0
2015-01-10 03:00:00,14190.158,18794.0
2015-01-10 04:00:00,14150.294,18962.0
2015-01-10 05:00:00,14251.872,19227.0
2015-01-10 06:00:00,14579.049,19757.0
2015-01-10 07:00:00,15106.849,20330.0
2015-01-10 08:00:00,15739.788,21031.0
2015-01-10 09:00:00,16129.015,21314.0
2015-01-10 10:00:00,16344.76,20955.0
2015-01-10 11:00:00,16301.592,20430.0
2015-01-10 12:00:00,16069.645,19722.0
2015-01-10 13:00:00,15735.313,19050.0
2015-01-10 14:00:00,15405.782,18303.0
2015-01-10 15:00:00,15140.87,17847.0
2015-01-10 16:00:00,15016.711,17534.0
2015-01-10 17:00:00,15200.463,17830.0
2015-01-10 18:00:00,15972.897,18921.0
2015-01-10 19:00:00,16494.953,19549.0
2015-01-10 20:00:00,16448.11,19660.0
2015-01-10 21:00:00,16247.97,19581.0
2015-01-10 22:00:00,15929.8125,19487.0
2015-01-10 23:00:00,15468.145,18991.0
2015-01-11 00:00:00,14674.274,18483.0
2015-01-11 01:00:00,14091.872,17996.0
2015-01-11 02:00:00,13766.387,17802.0
2015-01-11 03:00:00,13617.004,17701.0
2015-01-11 04:00:00,13573.2,17783.0
2015-01-11 05:00:00,13657.049,17895.0
2015-01-11 06:00:00,13903.195,18038.0
2015-01-11 07:00:00,14335.816,18329.0
2015-01-11 08:00:00,14891.107,18797.0
2015-01-11 09:00:00,15367.666,18954.0
2015-01-11 10:00:00,15647.7295,18566.0
2015-01-11 11:00:00,15595.7,17929.0
2015-01-11 12:00:00,15477.959,17258.0
2015-01-11 13:00:00,15334.554,16818.0
2015-01-11 14:00:00,15125.742,16567.0
2015-01-11 15:00:00,14950.609,16313.0
2015-01-11 16:00:00,14922.44,16206.0
2015-01-11 17:00:00,15232.702,16608.0
2015-01-11 18:00:00,16195.272,17414.0
2015-01-11 19:00:00,16756.904,17854.0
2015-01-11 20:00:00,16770.547,17657.0
2015-01-11 21:00:00,16760.701,17480.0
2015-01-11 22:00:00,16386.096,16896.0
2015-01-11 23:00:00,15768.236,16283.0
2015-01-12 00:00:00,14941.633,15680.0
2015-01-12 01:00:00,14430.544,15353.0
2015-01-12 02:00:00,14183.86,15182.0
2015-01-12 03:00:00,14128.4,15160.0
2015-01-12 04:00:00,14179.54,15289.0
2015-01-12 05:00:00,14520.068,15610.0
2015-01-12 06:00:00,15374.547,16245.0
2015-01-12 07:00:00,16893.746,17470.0
2015-01-12 08:00:00,17854.926,18320.0
2015-01-12 09:00:00,17945.95,18353.0
2015-01-12 10:00:00,17992.035,18289.0
2015-01-12 11:00:00,18050.723,18245.0
2015-01-12 12:00:00,17932.352,18122.0
2015-01-12 13:00:00,17783.172,18032.0
2015-01-12 14:00:00,17665.84,17887.0
2015-01-12 15:00:00,17468.281,17666.0
2015-01-12 16:00:00,17345.06,17683.0
2015-01-12 17:00:00,17577.549,17822.0
2015-01-12 18:00:00,18334.1,18428.0
2015-01-12 19:00:00,18804.865,18784.0
2015-01-12 20:00:00,18632.746,18629.0
2015-01-12 21:00:00,18533.723,18365.0
2015-01-12 22:00:00,18024.037,17694.0
2015-01-12 23:00:00,17150.854,17237.0
2015-01-13 00:00:00,16460.82,16538.0
2015-01-13 01:00:00,15823.367,16074.0
2015-01-13 02:00:00,15489.898,15747.0
2015-01-13 03:00:00,15370.178,15674.0
2015-01-13 04:00:00,15376.037,15789.0
2015-01-13 05:00:00,15694.548,16124.0
2015-01-13 06:00:00,16560.299,17039.0
2015-01-13 07:00:00,18156.098,18455.0
2015-01-13 08:00:00,19035.668,19402.0
2015-01-13 09:00:00,18831.365,19471.0
2015-01-13 10:00:00,18525.598,19416.0
2015-01-13 11:00:00,18328.777,19398.0
2015-01-13 12:00:00,17968.947,19114.0
2015-01-13 13:00:00,17655.594,18901.0
2015-01-13 14:00:00,17419.828,18512.0
2015-01-13 15:00:00,17183.049,18353.0
2015-01-13 16:00:00,17029.02,18300.0
2015-01-13 17:00:00,17253.219,18623.0
2015-01-13 18:00:00,17958.996,19407.0
2015-01-13 19:00:00,18428.375,20088.0
2015-01-13 20:00:00,18474.832,20122.0
2015-01-13 21:00:00,18356.879,19871.0
2015-01-13 22:00:00,17885.623,19424.0
2015-01-13 23:00:00,17054.268,18636.0
2015-01-14 00:00:00,16516.027,17819.0
2015-01-14 01:00:00,15889.456,17313.0
2015-01-14 02:00:00,15572.926,16946.0
2015-01-14 03:00:00,15451.116,16938.0
2015-01-14 04:00:00,15466.838,17074.0
2015-01-14 05:00:00,15763.564,17373.0
2015-01-14 06:00:00,16612.61,18240.0
2015-01-14 07:00:00,18160.992,19459.0
2015-01-14 08:00:00,18991.652,20370.0
2015-01-14 09:00:00,18813.717,20375.0
2015-01-14 10:00:00,18550.885,20235.0
2015-01-14 11:00:00,18359.498,20008.0
2015-01-14 12:00:00,18022.107,19635.0
2015-01-14 13:00:00,17731.13,19331.0
2015-01-14 14:00:00,17493.701,19158.0
2015-01-14 15:00:00,17264.715,18856.0
2015-01-14 16:00:00,17113.59,18738.0
2015-01-14 17:00:00,17323.94,18880.0
2015-01-14 18:00:00,17962.967,19362.0
2015-01-14 19:00:00,18514.46,19821.0
2015-01-14 20:00:00,18570.639,19884.0
2015-01-14 21:00:00,18530.613,19743.0
2015-01-14 22:00:00,18041.17,19338.0
2015-01-14 23:00:00,17205.408,18473.0
2015-01-15 00:00:00,16525.988,17621.0
2015-01-15 01:00:00,15898.216,17176.0
2015-01-15 02:00:00,15598.06,17082.0
2015-01-15 03:00:00,15490.01,16920.0
2015-01-15 04:00:00,15521.134,17062.0
2015-01-15 05:00:00,15844.435,17377.0
2015-01-15 06:00:00,16732.879,18116.0
2015-01-15 07:00:00,18309.54,19534.0
2015-01-15 08:00:00,19183.316,20349.0
2015-01-15 09:00:00,19017.734,20122.0
2015-01-15 10:00:00,18755.035,19745.0
2015-01-15 11:00:00,18557.197,19216.0
2015-01-15 12:00:00,18189.621,18681.0
2015-01-15 13:00:00,17872.863,18314.0
2015-01-15 14:00:00,17618.244,18015.0
2015-01-15 15:00:00,17357.291,17707.0
2015-01-15 16:00:00,17187.092,17496.0
2015-01-15 17:00:00,17378.246,17664.0
2015-01-15 18:00:00,17999.553,18345.0
2015-01-15 19:00:00,18590.422,19106.0
2015-01-15 20:00:00,18658.03,19067.0
2015-01-15 21:00:00,18577.293,18970.0
2015-01-15 22:00:00,18151.35,18472.0
2015-01-15 23:00:00,17351.086,17633.0
2015-01-16 00:00:00,16313.243,16750.0
2015-01-16 01:00:00,15640.895,16312.0
2015-01-16 02:00:00,15313.1875,15939.0
2015-01-16 03:00:00,15176.902,15956.0
2015-01-16 04:00:00,15194.239,16020.0
2015-01-16 05:00:00,15503.41,16352.0
2015-01-16 06:00:00,16370.009,17148.0
2015-01-16 07:00:00,17863.123,18409.0
2015-01-16 08:00:00,18776.627,19233.0
2015-01-16 09:00:00,18729.5,19037.0
2015-01-16 10:00:00,18587.758,18822.0
2015-01-16 11:00:00,18501.879,18589.0
2015-01-16 12:00:00,18190.994,18217.0
2015-01-16 13:00:00,17881.25,17685.0
2015-01-16 14:00:00,17631.4,17414.0
2015-01-16 15:00:00,17363.588,16981.0
2015-01-16 16:00:00,17169.025,16621.0
2015-01-16 17:00:00,17339.162,16694.0
2015-01-16 18:00:00,17945.102,17384.0
2015-01-16 19:00:00,18486.256,18082.0
2015-01-16 20:00:00,18392.438,17983.0
2015-01-16 21:00:00,18191.1,17866.0
2015-01-16 22:00:00,17827.416,17615.0
2015-01-16 23:00:00,17118.602,17179.0
2015-01-17 00:00:00,16064.285,16507.0
2015-01-17 01:00:00,15419.424,16115.0
2015-01-17 02:00:00,15083.904,15903.0
2015-01-17 03:00:00,14933.656,15912.0
2015-01-17 04:00:00,14911.618,15930.0
2015-01-17 05:00:00,15066.735,16138.0
2015-01-17 06:00:00,15523.048,16428.0
2015-01-17 07:00:00,16260.684,16990.0
2015-01-17 08:00:00,16961.107,17716.0
2015-01-17 09:00:00,17224.344,17929.0
2015-01-17 10:00:00,17293.695,17733.0
2015-01-17 11:00:00,17173.943,17058.0
2015-01-17 12:00:00,16856.547,16404.0
2015-01-17 13:00:00,16485.723,15598.0
2015-01-17 14:00:00,16144.866,15024.0
2015-01-17 15:00:00,15848.68,14570.0
2015-01-17 16:00:00,15708.961,14344.0
2015-01-17 17:00:00,15903.136,14562.0
2015-01-17 18:00:00,16644.496,15291.0
2015-01-17 19:00:00,17227.734,16065.0
2015-01-17 20:00:00,17202.613,15989.0
2015-01-17 21:00:00,17019.025,15873.0
2015-01-17 22:00:00,16708.918,15630.0
2015-01-17 23:00:00,16223.967,15095.0
2015-01-18 00:00:00,15399.499,14540.0
2015-01-18 01:00:00,14845.487,14029.0
2015-01-18 02:00:00,14547.991,13879.0
2015-01-18 03:00:00,14434.46,13614.0
2015-01-18 04:00:00,14408.571,13650.0
2015-01-18 05:00:00,14530.587,13565.0
2015-01-18 06:00:00,14876.756,13783.0
2015-01-18 07:00:00,15468.762,14162.0
2015-01-18 08:00:00,16114.267,14555.0
2015-01-18 09:00:00,16473.252,15044.0
2015-01-18 10:00:00,16616.125,15252.0
2015-01-18 11:00:00,16489.57,15215.0
2015-01-18 12:00:00,16290.771,15122.0
2015-01-18 13:00:00,16115.747,15214.0
2015-01-18 14:00:00,15896.388,15069.0
2015-01-18 15:00:00,15681.91,14983.0
2015-01-18 16:00:00,15638.189,14911.0
2015-01-18 17:00:00,15946.197,15158.0
2015-01-18 18:00:00,16841.467,15788.0
2015-01-18 19:00:00,17558.955,16108.0
2015-01-18 20:00:00,17680.613,16262.0
2015-01-18 21:00:00,17628.715,16005.0
2015-01-18 22:00:00,17227.158,15608.0
2015-01-18 23:00:00,16600.404,15067.0
2015-01-19 00:00:00,15735.344,14660.0
2015-01-19 01:00:00,15269.861,14448.0
2015-01-19 02:00:00,15075.052,14301.0
2015-01-19 03:00:00,15053.295,14293.0
2015-01-19 04:00:00,15146.932,14411.0
2015-01-19 05:00:00,15539.395,14905.0
2015-01-19 06:00:00,16532.705,15570.0
2015-01-19 07:00:00,18208.137,16854.0
2015-01-19 08:00:00,19196.914,17797.0
2015-01-19 09:00:00,19136.451,17972.0
2015-01-19 10:00:00,18990.508,17850.0
2015-01-19 11:00:00,18911.979,17406.0
2015-01-19 12:00:00,18677.988,16939.0
2015-01-19 13:00:00,18470.434,16551.0
2015-01-19 14:00:00,18300.648,16213.0
2015-01-19 15:00:00,18032.049,15822.0
2015-01-19 16:00:00,17828.453,15564.0
2015-01-19 17:00:00,18010.516,15644.0
2015-01-19 18:00:00,18640.5,16355.0
2015-01-19 19:00:00,19386.443,17278.0
2015-01-19 20:00:00,19384.414,17432.0
2015-01-19 21:00:00,19174.262,17429.0
2015-01-19 22:00:00,18668.654,16997.0
2015-01-19 23:00:00,17826.572,16333.0
2015-01-20 00:00:00,16888.482,15590.0
2015-01-20 01:00:00,16208.633,15027.0
2015-01-20 02:00:00,15860.855,14886.0
2015-01-20 03:00:00,15715.619,14826.0
2015-01-20 04:00:00,15746.138,14965.0
2015-01-20 05:00:00,16073.987,15291.0
2015-01-20 06:00:00,17039.88,16237.0
2015-01-20 07:00:00,18735.441,17716.0
2015-01-20 08:00:00,19648.893,18550.0
2015-01-20 09:00:00,19451.22,18388.0
2015-01-20 10:00:00,19223.617,17916.0
2015-01-20 11:00:00,19104.766,17553.0
2015-01-20 12:00:00,18819.055,17013.0
2015-01-20 13:00:00,18598.195,16443.0
2015-01-20 14:00:00,18418.375,16074.0
2015-01-20 15:00:00,18184.373,15734.0
2015-01-20 16:00:00,17987.863,15550.0
2015-01-20 17:00:00,18142.688,15694.0
2015-01-20 18:00:00,18787.123,16430.0
2015-01-20 19:00:00,19444.707,17188.0
2015-01-20 20:00:00,19464.592,17210.0
2015-01-20 21:00:00,19290.918,17020.0
2015-01-20 22:00:00,18858.355,16612.0
2015-01-20 23:00:00,17982.459,15936.0
2015-01-21 00:00:00,16917.943,15108.0
2015-01-21 01:00:00,16218.659,14531.0
2015-01-21 02:00:00,15870.184,14254.0
2015-01-21 03:00:00,15712.178,14124.0
2015-01-21 04:00:00,15737.243,14078.0
2015-01-21 05:00:00,16041.713,14337.0
2015-01-21 06:00:00,16977.182,15282.0
2015-01-21 07:00:00,18579.164,16692.0
2015-01-21 08:00:00,19470.502,17384.0
2015-01-21 09:00:00,19366.648,17195.0
2015-01-21 10:00:00,19192.516,17048.0
2015-01-21 11:00:00,19075.576,16863.0
2015-01-21 12:00:00,18803.66,16616.0
2015-01-21 13:00:00,18592.725,16280.0
2015-01-21 14:00:00,18404.842,16097.0
2015-01-21 15:00:00,18172.475,15867.0
2015-01-21 16:00:00,17979.676,15701.0
2015-01-21 17:00:00,18138.758,15936.0
2015-01-21 18:00:00,18745.764,16586.0
2015-01-21 19:00:00,19398.31,17284.0
2015-01-21 20:00:00,19397.031,17315.0
2015-01-21 21:00:00,19298.709,17485.0
2015-01-21 22:00:00,18924.953,17055.0
2015-01-21 23:00:00,18050.191,16314.0
2015-01-22 00:00:00,17039.555,15766.0
2015-01-22 01:00:00,16377.709,15217.0
2015-01-22 02:00:00,16069.044,14945.0
2015-01-22 03:00:00,15939.205,14896.0
2015-01-22 04:00:00,15982.998,14905.0
2015-01-22 05:00:00,16313.442,15353.0
2015-01-22 06:00:00,17266.928,16085.0
2015-01-22 07:00:00,18883.836,17549.0
2015-01-22 08:00:00,19759.53,18378.0
2015-01-22 09:00:00,19596.502,18260.0
2015-01-22 10:00:00,19316.957,18008.0
2015-01-22 11:00:00,19100.62,17907.0
2015-01-22 12:00:00,18719.023,17568.0
2015-01-22 13:00:00,18409.922,17291.0
2015-01-22 14:00:00,18162.396,17040.0
2015-01-22 15:00:00,17888.936,16792.0
2015-01-22 16:00:00,17690.12,16723.0
2015-01-22 17:00:00,17851.14,16869.0
2015-01-22 18:00:00,18442.062,17521.0
2015-01-22 19:00:00,19049.996,18171.0
2015-01-22 20:00:00,19081.777,18247.0
2015-01-22 21:00:00,19021.258,18071.0
2015-01-22 22:00:00,18646.043,17660.0
2015-01-22 23:00:00,17814.613,16841.0
2015-01-23 00:00:00,16940.441,16118.0
2015-01-23 01:00:00,16300.455,15472.0
2015-01-23 02:00:00,15998.09,15089.0
2015-01-23 03:00:00,15882.359,15082.0
2015-01-23 04:00:00,15919.427,15088.0
2015-01-23 05:00:00,16243.63,15415.0
2015-01-23 06:00:00,17134.814,16212.0
2015-01-23 07:00:00,18635.48,17586.0
2015-01-23 08:00:00,19519.629,18465.0
2015-01-23 09:00:00,19395.262,18238.0
2015-01-23 10:00:00,19123.334,18148.0
2015-01-23 11:00:00,18911.572,17994.0
2015-01-23 12:00:00,18489.148,17706.0
2015-01-23 13:00:00,18090.87,17501.0
2015-01-23 14:00:00,17783.38,17367.0
2015-01-23 15:00:00,17477.977,17212.0
2015-01-23 16:00:00,17268.408,17092.0
2015-01-23 17:00:00,17438.9,17261.0
2015-01-23 18:00:00,18053.959,17655.0
2015-01-23 19:00:00,18608.328,17954.0
2015-01-23 20:00:00,18556.748,17778.0
2015-01-23 21:00:00,18408.102,17588.0
2015-01-23 22:00:00,18054.512,17132.0
2015-01-23 23:00:00,17360.08,16436.0
2015-01-24 00:00:00,16437.854,15780.0
2015-01-24 01:00:00,15803.09,14998.0
2015-01-24 02:00:00,15474.358,14778.0
2015-01-24 03:00:00,15330.242,14583.0
2015-01-24 04:00:00,15308.592,14503.0
2015-01-24 05:00:00,15453.947,14607.0
2015-01-24 06:00:00,15879.131,15003.0
2015-01-24 07:00:00,16582.717,15561.0
2015-01-24 08:00:00,17262.475,16184.0
2015-01-24 09:00:00,17519.01,16541.0
2015-01-24 10:00:00,17572.895,16917.0
2015-01-24 11:00:00,17429.945,17112.0
2015-01-24 12:00:00,17080.365,17154.0
2015-01-24 13:00:00,16681.488,16906.0
2015-01-24 14:00:00,16318.039,16567.0
2015-01-24 15:00:00,16008.3545,16214.0
2015-01-24 16:00:00,15877.353,15931.0
2015-01-24 17:00:00,16064.524,16099.0
2015-01-24 18:00:00,16766.752,16685.0
2015-01-24 19:00:00,17371.012,17152.0
2015-01-24 20:00:00,17409.727,16980.0
2015-01-24 21:00:00,17257.982,16782.0
2015-01-24 22:00:00,16913.156,16289.0
2015-01-24 23:00:00,16421.775,15655.0
2015-01-25 00:00:00,15852.548,14997.0
2015-01-25 01:00:00,15302.501,14487.0
2015-01-25 02:00:00,15027.299,14196.0
2015-01-25 03:00:00,14917.489,14057.0
2015-01-25 04:00:00,14902.228,14069.0
2015-01-25 05:00:00,15006.02,14151.0
2015-01-25 06:00:00,15295.943,14435.0
2015-01-25 07:00:00,15783.043,14848.0
2015-01-25 08:00:00,16347.739,15246.0
2015-01-25 09:00:00,16738.92,15710.0
2015-01-25 10:00:00,16861.54,15985.0
2015-01-25 11:00:00,16657.293,15822.0
2015-01-25 12:00:00,16379.317,15668.0
2015-01-25 13:00:00,16132.843,15551.0
2015-01-25 14:00:00,15842.027,15295.0
2015-01-25 15:00:00,15572.491,15069.0
2015-01-25 16:00:00,15490.127,15031.0
2015-01-25 17:00:00,15729.591,15402.0
2015-01-25 18:00:00,16467.43,16186.0
2015-01-25 19:00:00,17259.79,16828.0
2015-01-25 20:00:00,17473.713,16945.0
2015-01-25 21:00:00,17464.102,16795.0
2015-01-25 22:00:00,17104.688,16299.0
2015-01-25 23:00:00,16510.47,15711.0
2015-01-26 00:00:00,16011.416,15245.0
2015-01-26 01:00:00,15569.558,14832.0
2015-01-26 02:00:00,15405.3125,14684.0
2015-01-26 03:00:00,15409.615,14613.0
2015-01-26 04:00:00,15515.842,14809.0
2015-01-26 05:00:00,15934.691,15118.0
2015-01-26 06:00:00,16923.105,15977.0
